selector_id,segment,snapshot_date,horizon,picks_count,return_pct,stop_rate,worst_pick_ret,best_pick_ret,one_pick_ruined,worst_loss_conc,best_gain_conc
actionable_agent_elastic_w2_distinct_industry,train_oof,2026-03-27,W4,3,15.405233333333333,0.3333333333333333,5.5755,25.4609,False,,0.5509145160627232
actionable_agent_elastic_w2_distinct_industry,train_oof,2026-04-02,W4,3,3.1223666666666663,0.0,0.917,4.6456,False,,0.4959485860084765
actionable_agent_elastic_w2_distinct_industry,train_oof,2026-04-10,W4,3,12.791166666666669,0.3333333333333333,-7.3625,42.1022,False,1.0,0.9205483645268497
actionable_agent_elastic_w2_distinct_industry,train_oof,2026-04-17,W4,3,2.866733333333333,0.0,-3.2193,7.534,False,1.0,0.637421210711113
actionable_agent_elastic_w2_distinct_industry,train_oof,2026-05-01,W4,3,6.3523,0.3333333333333333,-7.5699,17.3568,False,1.0,0.6518545225111542
actionable_agent_elastic_w2_distinct_industry,train_oof,2026-02-13,W3,3,-2.933133333333334,0.6666666666666666,-16.1505,7.3689,False,0.9988990802991037,1.0
actionable_agent_elastic_w2_distinct_industry,train_oof,2026-02-20,W3,3,-19.767033333333334,1.0,-22.1923,-17.3527,False,0.37423083214307995,
actionable_agent_elastic_w2_distinct_industry,train_oof,2026-02-27,W3,3,-7.130766666666666,0.6666666666666666,-15.5262,-1.4822,False,0.7257845112493748,
actionable_agent_elastic_w2_distinct_industry,train_oof,2026-03-06,W3,3,-1.2358999999999998,0.6666666666666666,-8.844,12.6835,False,0.5395578115086144,1.0
actionable_agent_elastic_w2_distinct_industry,train_oof,2026-03-27,W3,3,11.418333333333331,0.3333333333333333,9.3177,13.7656,False,,0.40185666326083785
actionable_agent_elastic_w2_distinct_industry,train_oof,2026-04-02,W3,3,4.3825666666666665,0.0,2.9258,5.4437,False,,0.4140419997413996
actionable_agent_elastic_w2_distinct_industry,train_oof,2026-04-10,W3,3,6.4861,0.3333333333333333,-7.5407,25.7699,False,1.0,0.9544760917071003
actionable_agent_elastic_w2_distinct_industry,train_oof,2026-04-17,W3,3,0.8980333333333334,0.0,0.058,1.9953,False,,0.7406183883300546
actionable_agent_elastic_w2_distinct_industry,train_oof,2026-05-01,W3,3,6.169900000000001,0.3333333333333333,-3.6952,12.4787,False,1.0,0.5619795630694125
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-02-13,W1,3,-0.7628333333333334,0.0,-1.0102,-0.4251,False,0.4414245138737164,
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-02-20,W1,3,-5.290166666666667,0.6666666666666666,-8.4671,-0.6619,False,0.5335118616300684,
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-02-27,W1,3,-6.154699999999999,0.6666666666666666,-9.4805,-0.8128,False,0.513455841335348,
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-03-06,W1,3,-2.2081,0.0,-4.3788,1.1706,False,0.5617519147134665,1.0
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-03-20,W1,3,-1.3036,0.3333333333333333,-9.3491,10.5945,False,0.6445299304392188,1.0
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-03-27,W1,3,3.971133333333334,0.3333333333333333,0.9305,8.8283,False,,0.7410395017375392
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-04-02,W1,3,0.5523999999999999,0.0,-6.2229,5.3191,False,1.0,0.6750041243131433
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-04-10,W1,3,2.7715333333333336,0.0,-0.0573,5.415,False,1.0,0.646806579151686
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-04-17,W1,3,0.8095333333333334,0.0,-2.1752,2.8456,False,1.0,0.618098092879795
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-05-01,W1,3,5.4311,0.0,1.36,13.188,False,,0.8094124578814605
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-02-13,W2,3,-3.3878,0.3333333333333333,-9.0828,4.582,False,0.6159751515726939,1.0
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-02-20,W2,3,-8.415533333333332,0.6666666666666666,-15.1139,2.8402,False,0.5381139894897248,1.0
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-02-27,W2,3,-10.714033333333333,1.0,-13.0998,-8.415,False,0.40755893361043616,
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-03-06,W2,3,-3.1796666666666664,0.0,-7.1276,4.0117,False,0.5259949670496727,1.0
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-03-20,W2,3,-2.5257,1.0,-6.0299,2.4059,False,0.6040168286086346,1.0
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-03-27,W2,3,8.765933333333333,0.3333333333333333,2.9136,15.3706,False,,0.5844823521359201
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-04-02,W2,3,2.3916999999999997,0.0,-1.2793,6.9059,False,1.0,0.8168409348978047
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-04-10,W2,3,-1.2477333333333336,0.3333333333333333,-4.1054,1.6981,False,0.7544888170106409,1.0
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-04-17,W2,3,0.8170000000000001,0.0,-3.0742,3.7095,False,1.0,0.6713784116412075
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-05-01,W2,3,-1.2244000000000002,0.0,-5.671,4.3091,False,0.710446863685905,1.0
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-02-13,W4,3,-2.9285999999999994,0.6666666666666666,-18.9685,6.0967,True,1.0,0.5987311813173324
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-02-20,W4,3,-13.527433333333333,0.6666666666666666,-21.1591,-2.8501,False,0.5213874028825375,
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-02-27,W4,3,-8.5443,1.0,-15.1571,1.1953,False,0.5649689505818505,1.0
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-03-06,W4,3,-2.3429333333333333,0.6666666666666666,-7.8145,8.127,False,0.5156111851568377,1.0
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-03-20,W4,3,4.436966666666668,1.0,-28.177,30.6442,False,1.0,0.7386298173684375
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-03-27,W4,3,15.405233333333333,0.3333333333333333,5.5755,25.4609,False,,0.5509145160627232
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-04-02,W4,3,4.623566666666666,0.0,3.8045,5.4206,False,,0.3907949851125034
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-04-10,W4,3,-1.3511,0.6666666666666666,-7.3625,3.6338,False,0.9577734126003304,1.0
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-04-17,W4,3,2.866733333333333,0.0,-3.2193,7.534,False,1.0,0.637421210711113
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-05-01,W4,3,1.5258333333333336,0.3333333333333333,-7.5699,9.27,False,1.0,0.7631262657029488
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-02-13,W3,3,-2.933133333333334,0.6666666666666666,-16.1505,7.3689,False,0.9988990802991037,1.0
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-02-20,W3,3,-12.279033333333333,0.6666666666666666,-19.7561,0.2717,False,0.5323831544000345,1.0
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-02-27,W3,3,-8.688266666666665,1.0,-15.5262,-1.4822,False,0.5956769282710782,
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-03-06,W3,3,-2.1901999999999995,0.6666666666666666,-10.4101,12.6835,False,0.5406692600537029,1.0
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-03-20,W3,3,-5.238366666666667,1.0,-20.7946,20.0014,False,0.5822127028124257,1.0
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-03-27,W3,3,11.418333333333331,0.3333333333333333,9.3177,13.7656,False,,0.40185666326083785
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-04-02,W3,3,3.942133333333333,0.0,1.6045,5.4437,False,,0.46030068321720896
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-04-10,W3,3,-2.466666666666667,0.6666666666666666,-7.5407,1.2291,False,0.8738686537414098,1.0
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-04-17,W3,3,0.8980333333333334,0.0,0.058,1.9953,False,,0.7406183883300546
actionable_agent_elastic_w2_portfolio_aware,train_oof,2026-05-01,W3,3,2.8908333333333336,0.3333333333333333,-3.6952,9.7262,False,1.0,0.7864194636027717
actionable_agent_elastic_w4_pure_rank,train_oof,2026-02-13,W1,3,-0.7628333333333334,0.0,-1.0102,-0.4251,False,0.4414245138737164,
actionable_agent_elastic_w4_pure_rank,train_oof,2026-02-20,W1,3,-5.290166666666667,0.6666666666666666,-8.4671,-0.6619,False,0.5335118616300684,
actionable_agent_elastic_w4_pure_rank,train_oof,2026-02-27,W1,3,-6.154699999999999,0.6666666666666666,-9.4805,-0.8128,False,0.513455841335348,
actionable_agent_elastic_w4_pure_rank,train_oof,2026-03-06,W1,3,-3.2706666666666666,0.0,-6.6038,1.1706,False,0.6012965964343598,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-03-20,W1,3,-1.3036,0.3333333333333333,-9.3491,10.5945,False,0.6445299304392188,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-03-27,W1,3,5.095533333333334,0.0,2.1546,8.8283,False,,0.5775188727382151
actionable_agent_elastic_w4_pure_rank,train_oof,2026-04-02,W1,3,0.8352333333333334,0.0,-6.2229,6.1676,False,1.0,0.7065967050844351
actionable_agent_elastic_w4_pure_rank,train_oof,2026-04-10,W1,3,11.341733333333332,0.0,2.9569,25.6533,False,,0.7539500135193916
actionable_agent_elastic_w4_pure_rank,train_oof,2026-04-17,W1,3,-0.9157333333333332,0.0,-6.1674,5.5954,False,0.739265936278858,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-04-24,W1,3,-11.438233333333335,0.6666666666666666,-36.4615,1.2768,True,1.0,0.5947456679709335
actionable_agent_elastic_w4_pure_rank,train_oof,2026-05-01,W1,3,1.197766666666667,0.3333333333333333,-10.8527,13.188,False,1.0,0.912917070469334
actionable_agent_elastic_w4_pure_rank,train_oof,2026-02-13,W2,3,-3.3878,0.3333333333333333,-9.0828,4.582,False,0.6159751515726939,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-02-20,W2,3,-8.415533333333332,0.6666666666666666,-15.1139,2.8402,False,0.5381139894897248,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-02-27,W2,3,-10.714033333333333,1.0,-13.0998,-8.415,False,0.40755893361043616,
actionable_agent_elastic_w4_pure_rank,train_oof,2026-03-06,W2,3,-4.581599999999999,0.3333333333333333,-10.6289,4.0117,False,0.5985920648776505,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-03-20,W2,3,-2.5257,1.0,-6.0299,2.4059,False,0.6040168286086346,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-03-27,W2,3,8.983866666666666,0.0,3.5674,15.3706,False,,0.5703038038558008
actionable_agent_elastic_w4_pure_rank,train_oof,2026-04-02,W2,3,2.5728666666666666,0.0,-1.2793,7.4494,False,1.0,0.8279042887784928
actionable_agent_elastic_w4_pure_rank,train_oof,2026-04-10,W2,3,9.480666666666666,0.0,-1.3359,28.0798,False,1.0,0.9429744877912815
actionable_agent_elastic_w4_pure_rank,train_oof,2026-04-17,W2,3,-2.9559666666666664,0.3333333333333333,-11.8392,6.0455,False,0.7938632370887927,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-04-24,W2,3,-20.637133333333335,1.0,-48.2564,5.6297,False,0.714474593987957,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-05-01,W2,3,-1.9379333333333333,0.3333333333333333,-5.7912,4.3091,False,0.5720890258720327,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-02-13,W4,3,-2.9285999999999994,0.6666666666666666,-18.9685,6.0967,True,1.0,0.5987311813173324
actionable_agent_elastic_w4_pure_rank,train_oof,2026-02-20,W4,3,-13.527433333333333,0.6666666666666666,-21.1591,-2.8501,False,0.5213874028825375,
actionable_agent_elastic_w4_pure_rank,train_oof,2026-02-27,W4,3,-8.5443,1.0,-15.1571,1.1953,False,0.5649689505818505,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-03-06,W4,3,-2.4953999999999996,0.6666666666666666,-7.8145,8.127,False,0.5005059821176953,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-03-20,W4,3,4.436966666666668,1.0,-28.177,30.6442,False,1.0,0.7386298173684375
actionable_agent_elastic_w4_pure_rank,train_oof,2026-03-27,W4,3,10.9779,0.0,5.5755,15.1793,False,,0.4609047874973052
actionable_agent_elastic_w4_pure_rank,train_oof,2026-04-02,W4,3,4.773433333333333,0.0,4.2541,5.4206,False,,0.37852558954770504
actionable_agent_elastic_w4_pure_rank,train_oof,2026-04-10,W4,3,12.791166666666669,0.3333333333333333,-7.3625,42.1022,False,1.0,0.9205483645268497
actionable_agent_elastic_w4_pure_rank,train_oof,2026-04-17,W4,3,-6.885933333333334,0.3333333333333333,-26.8722,9.4337,False,0.8930163002841334,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-04-24,W4,3,1.314700000000002,1.0,-43.2949,69.762,False,0.6577982585284551,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-05-01,W4,3,-7.0899,0.6666666666666666,-17.4982,9.27,False,0.5729656807368769,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-02-13,W3,3,-2.933133333333334,0.6666666666666666,-16.1505,7.3689,False,0.9988990802991037,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-02-20,W3,3,-12.279033333333333,0.6666666666666666,-19.7561,0.2717,False,0.5323831544000345,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-02-27,W3,3,-8.688266666666665,1.0,-15.5262,-1.4822,False,0.5956769282710782,
actionable_agent_elastic_w4_pure_rank,train_oof,2026-03-06,W3,3,-1.235899999999999,0.6666666666666666,-8.844,12.6835,False,0.5395578115086144,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-03-20,W3,3,-5.238366666666667,1.0,-20.7946,20.0014,False,0.5822127028124257,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-03-27,W3,3,8.792666666666667,0.0,5.8886,11.1717,False,,0.42352339070437484
actionable_agent_elastic_w4_pure_rank,train_oof,2026-04-02,W3,3,3.6064333333333334,0.0,1.6045,5.4437,False,,0.5031471536975589
actionable_agent_elastic_w4_pure_rank,train_oof,2026-04-10,W3,3,6.4861,0.3333333333333333,-7.5407,25.7699,False,1.0,0.9544760917071003
actionable_agent_elastic_w4_pure_rank,train_oof,2026-04-17,W3,3,-3.015833333333333,0.3333333333333333,-18.8877,9.7822,True,1.0,0.9941058108575029
actionable_agent_elastic_w4_pure_rank,train_oof,2026-04-24,W3,3,-13.363733333333334,1.0,-45.2692,23.7377,False,0.7092273249264831,1.0
actionable_agent_elastic_w4_pure_rank,train_oof,2026-05-01,W3,3,-5.280633333333333,0.6666666666666666,-17.9986,9.7262,False,0.703947497076435,1.0
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-02-13,W1,3,-0.7628333333333334,0.0,-1.0102,-0.4251,False,0.4414245138737164,
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-02-20,W1,3,-6.567,0.6666666666666666,-8.4671,-4.4924,False,0.42978021420232476,
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-02-27,W1,3,-4.606933333333333,0.3333333333333333,-9.4805,-0.8128,False,0.6859588446399629,
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-03-06,W1,3,-3.2706666666666666,0.0,-6.6038,1.1706,False,0.6012965964343598,1.0
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-03-27,W1,3,5.095533333333334,0.0,2.1546,8.8283,False,,0.5775188727382151
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-04-02,W1,3,1.2230333333333334,0.0,-5.0595,6.1676,False,1.0,0.7065967050844351
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-04-10,W1,3,11.341733333333332,0.0,2.9569,25.6533,False,,0.7539500135193916
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-04-17,W1,3,-0.9157333333333332,0.0,-6.1674,5.5954,False,0.739265936278858,1.0
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-04-24,W1,3,-13.490666666666668,0.3333333333333333,-36.4615,0.2161,False,0.8961219619495627,1.0
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-05-01,W1,3,1.197766666666667,0.3333333333333333,-10.8527,13.188,False,1.0,0.912917070469334
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-02-13,W2,3,-3.3878,0.3333333333333333,-9.0828,4.582,False,0.6159751515726939,1.0
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-02-20,W2,3,-15.121466666666665,1.0,-17.2776,-12.9729,False,0.3808625265626791,
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-02-27,W2,3,-8.1981,0.6666666666666666,-13.0998,-3.0795,False,0.5326356106902819,
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-03-06,W2,3,-4.581599999999999,0.3333333333333333,-10.6289,4.0117,False,0.5985920648776505,1.0
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-03-27,W2,3,8.983866666666666,0.0,3.5674,15.3706,False,,0.5703038038558008
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-04-02,W2,3,1.3128,0.0,-5.0595,7.4494,False,1.0,0.8279042887784928
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-04-10,W2,3,9.480666666666666,0.0,-1.3359,28.0798,False,1.0,0.9429744877912815
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-04-17,W2,3,-2.9559666666666664,0.3333333333333333,-11.8392,6.0455,False,0.7938632370887927,1.0
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-04-24,W2,3,-15.180566666666666,0.3333333333333333,-48.2564,3.6871,False,0.9802473348933958,1.0
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-05-01,W2,3,-1.9379333333333333,0.3333333333333333,-5.7912,4.3091,False,0.5720890258720327,1.0
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-02-13,W4,3,-2.9285999999999994,0.6666666666666666,-18.9685,6.0967,True,1.0,0.5987311813173324
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-02-20,W4,3,-18.971533333333333,1.0,-21.1591,-16.5731,False,0.37176928239854096,
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-02-27,W4,3,-5.823033333333334,0.6666666666666666,-15.1571,1.1953,False,0.8120861104562697,1.0
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-03-06,W4,3,-2.4953999999999996,0.6666666666666666,-7.8145,8.127,False,0.5005059821176953,1.0
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-03-27,W4,3,10.9779,0.0,5.5755,15.1793,False,,0.4609047874973052
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-04-02,W4,3,1.2800666666666665,0.0,-5.0595,4.6456,False,1.0,0.521995123431127
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-04-10,W4,3,12.791166666666669,0.3333333333333333,-7.3625,42.1022,False,1.0,0.9205483645268497
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-04-17,W4,3,-6.885933333333334,0.3333333333333333,-26.8722,9.4337,False,0.8930163002841334,1.0
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-04-24,W4,3,-16.910366666666665,0.6666666666666666,-43.2949,0.7023,False,0.8417662452803042,1.0
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-05-01,W4,3,-7.0899,0.6666666666666666,-17.4982,9.27,False,0.5729656807368769,1.0
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-02-13,W3,3,-2.933133333333334,0.6666666666666666,-16.1505,7.3689,False,0.9988990802991037,1.0
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-02-20,W3,3,-19.767033333333334,1.0,-22.1923,-17.3527,False,0.37423083214307995,
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-02-27,W3,3,-7.5192999999999985,0.6666666666666666,-15.5262,-1.4822,False,0.6882821539239026,
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-03-06,W3,3,-1.235899999999999,0.6666666666666666,-8.844,12.6835,False,0.5395578115086144,1.0
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-03-27,W3,3,8.792666666666667,0.0,5.8886,11.1717,False,,0.42352339070437484
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-04-02,W3,3,1.4644666666666668,0.0,-4.8214,5.4437,False,1.0,0.5907561748491557
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-04-10,W3,3,6.4861,0.3333333333333333,-7.5407,25.7699,False,1.0,0.9544760917071003
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-04-17,W3,3,-3.015833333333333,0.3333333333333333,-18.8877,9.7822,True,1.0,0.9941058108575029
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-04-24,W3,3,-17.581999999999997,0.3333333333333333,-45.2692,-3.0254,False,0.8582489667462936,
actionable_agent_elastic_w4_distinct_industry,train_oof,2026-05-01,W3,3,-5.280633333333333,0.6666666666666666,-17.9986,9.7262,False,0.703947497076435,1.0
actionable_agent_elastic_w4_portfolio_aware,train_oof,2026-02-13,W1,3,-0.7628333333333334,0.0,-1.0102,-0.4251,False,0.4414245138737164,
actionable_agent_elastic_w4_portfolio_aware,train_oof,2026-02-20,W1,3,-5.290166666666667,0.6666666666666666,-8.4671,-0.6619,False,0.5335118616300684,
actionable_agent_elastic_w4_portfolio_aware,train_oof,2026-02-27,W1,3,-6.154699999999999,0.6666666666666666,-9.4805,-0.8128,False,0.513455841335348,
